#Id	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	Alias	dbxref	Type	Qualifier	GO	Desc
YNL144C	chrXIV	-	352751	355157	352820	355042	1	352820	355042	2222	#N/A	#N/A	#N/A	#N/A	Uncharacterized
YNL144W-A	chrXIV	+	#N/A	#N/A	353061	353144	1	353061	353144	83	#N/A	#N/A	#N/A	#N/A	Dubious
YNL143C	chrXIV	-	#N/A	#N/A	356794	357186	1	356794	357186	392	#N/A	#N/A	#N/A	#N/A	Uncharacterized
YNL142W	chrXIV	+	357118	359041	357453	358952	1	357453	358952	1499	TATA-less	TAF1-depleted	357143	357136	Verified
YNL141W	chrXIV	+	359571	360754	359596	360639	1	359596	360639	1043	TATA-less	TAF1-depleted	359500	359477	Verified
YNL140C	chrXIV	-	360726	361662	360917	361486	1	360917	361486	569	#N/A	#N/A	#N/A	#N/A	Uncharacterized
YNL139C	chrXIV	-	#N/A	#N/A	360924	365717	1	360924	365717	4793	TATA-less	TAF1-enriched	365868	365871	Verified
YNL138W-A	chrXIV	+	365950	366487	366033	366412	2	"366033,366158,"	"366035,366412,"	379	TATA-less	TAF1-enriched	366057	365978	Verified
YNL138W	chrXIV	+	366715	368466	366741	368321	1	366741	368321	1580	TATA-less	TAF1-enriched	366699	366621	Verified
YNL137C	chrXIV	-	368376	370149	368595	370055	1	368595	370055	1460	TATA-less	TAF1-enriched	370153	370192	Verified
YNL136W	chrXIV	+	370359	371750	370368	371645	1	370368	371645	1277	TATA-less	TAF1-enriched	370330	370303	Verified
YNL135C	chrXIV	-	371689	372257	371882	372226	1	371882	372226	344	TATA-less	TAF1-enriched	372286	372306	Verified
YNL134C	chrXIV	-	372400	373626	372451	373581	1	372451	373581	1130	TATA-less	TAF1-depleted	373667	373707	Verified
YNL133C	chrXIV	-	374057	374712	374171	374692	1	374171	374692	521	#N/A	#N/A	#N/A	#N/A	Verified
YNL132W	chrXIV	+	375230	378578	375321	378491	1	375321	378491	3170	TATA-containing	TAF1-depleted	375230	375247	Verified
YNL131W	chrXIV	+	378720	379550	378767	379225	1	378767	379225	458	TATA-less	TAF1-enriched	378765	378745	Verified
YNL130C	chrXIV	-	379446	380873	379558	380831	2	"379558,380782,"	"380689,380831,"	1273	TATA-less	TAF1-depleted	380866	380936	Verified
YNL130C-A	chrXIV	-	381101	382164	381245	381391	1	381245	381391	146	#N/A	#N/A	#N/A	#N/A	Uncharacterized
YNL129W	chrXIV	+	381475	382325	381480	382202	1	381480	382202	722	TATA-less	TAF1-enriched	381378	381335	Verified
YNL128W	chrXIV	+	382311	383804	382359	383663	1	382359	383663	1304	#N/A	#N/A	#N/A	#N/A	Verified
YNL127W	chrXIV	+	383889	387007	383987	386848	1	383987	386848	2861	TATA-less	TAF1-enriched	383905	383881	Verified
YNL126W	chrXIV	+	387172	389843	387227	389767	1	387227	389767	2540	TATA-less	TAF1-enriched	387172	387149	Verified
YNL125C	chrXIV	-	390049	392343	390146	392167	1	390146	392167	2021	TATA-less	TAF1-enriched	392415	392427	Verified
YNL124W	chrXIV	+	392867	394458	392892	394370	1	392892	394370	1478	TATA-less	TAF1-enriched	392817	0	Verified
YNL123W	chrXIV	+	394652	397742	394685	397678	1	394685	397678	2993	TATA-less	TAF1-depleted	394609	394582	Verified
YNL122C	chrXIV	-	397811	398429	398023	398370	1	398023	398370	347	TATA-containing	TAF1-enriched	398356	398383	Uncharacterized
YNL121C	chrXIV	-	398448	400585	398684	400537	1	398684	400537	1853	TATA-less	TAF1-enriched	400585	400598	Verified
YNL120C	chrXIV	-	#N/A	#N/A	401033	401518	1	401033	401518	485	#N/A	#N/A	#N/A	#N/A	Dubious
YNL119W	chrXIV	+	401032	402653	401040	402521	1	401040	402521	1481	TATA-less	TAF1-enriched	400998	400971	Verified
YNL118C	chrXIV	-	402539	405627	402652	405564	1	402652	405564	2912	TATA-less	TAF1-enriched	405595	405618	Verified
YNL117W	chrXIV	+	406352	408114	406358	408022	1	406358	408022	1664	#N/A	#N/A	#N/A	#N/A	Verified
YNL116W	chrXIV	+	408280	410068	408341	409909	1	408341	409909	1568	TATA-less	TAF1-enriched	408284	408260	Verified
YNL115C	chrXIV	-	409966	412074	410119	412053	1	410119	412053	1934	TATA-less	TAF1-enriched	412127	412164	Uncharacterized
YNL114C	chrXIV	-	412276	413262	412684	413055	1	412684	413055	371	#N/A	#N/A	#N/A	#N/A	Dubious
YNL113W	chrXIV	+	412723	413378	412771	413199	1	412771	413199	428	TATA-less	TAF1-enriched	412718	412702	Verified
YNL112W	chrXIV	+	413598	416414	413639	416281	2	"413639,415914,"	"414911,416281,"	2642	TATA-containing	TAF1-depleted	413556	413527	Verified
YNL111C	chrXIV	-	416699	417333	416940	417302	1	416940	417302	362	TATA-containing	TAF1-depleted	417434	417464	Verified
YNL110C	chrXIV	-	417706	418526	417826	418488	1	417826	418488	662	TATA-less	TAF1-enriched	418602	418644	Verified
YNL109W	chrXIV	+	418869	419885	418964	419509	1	418964	419509	545	#N/A	#N/A	#N/A	#N/A	Dubious
YNL108C	chrXIV	-	418860	419864	419014	419826	1	419014	419826	812	TATA-containing	TAF1-depleted	419891	419926	Verified
YNL107W	chrXIV	+	420095	420940	420098	420778	1	420098	420778	680	#N/A	#N/A	#N/A	#N/A	Verified
YNL106C	chrXIV	-	420840	424590	420944	424495	1	420944	424495	3551	TATA-less	TAF1-depleted	424789	424810	Verified
YNL105W	chrXIV	+	#N/A	#N/A	424155	424583	1	424155	424583	428	#N/A	#N/A	#N/A	#N/A	Dubious
YNL104C	chrXIV	-	424753	426864	424895	426754	1	424895	426754	1859	TATA-containing	TAF1-depleted	426981	427012	Verified
YNL103W-A	chrXIV	+	426070	427110	426719	426808	1	426719	426808	89	#N/A	#N/A	#N/A	#N/A	Dubious
YNL103W	chrXIV	+	427579	429843	427735	429753	1	427735	429753	2018	TATA-less	TAF1-enriched	427558	427533	Verified
YNL102W	chrXIV	+	429985	434600	430087	434493	1	430087	434493	4406	TATA-less	TAF1-enriched	429972	429971	Verified
YNL101W	chrXIV	+	434812	437330	434999	437140	1	434999	437140	2141	TATA-less	TAF1-enriched	434789	434762	Verified
YNL100W	chrXIV	+	437571	438433	437613	438317	1	437613	438317	704	TATA-less	TAF1-enriched	437559	437516	Verified
YNL099C	chrXIV	-	438305	439316	438567	439283	1	438567	439283	716	TATA-less	TAF1-enriched	439357	439383	Verified
YNL098C	chrXIV	-	439482	440614	439602	440570	1	439602	440570	968	TATA-containing	TAF1-depleted	440780	440820	Verified
YNL097C-B	chrXIV	-	#N/A	#N/A	440797	440919	1	440797	440919	122	#N/A	#N/A	#N/A	#N/A	Uncharacterized
YNL097C	chrXIV	-	441246	442466	441366	442358	1	441366	442358	992	TATA-less	TAF1-enriched	442454	0	Verified
YNL097W-A	chrXIV	+	441302	441607	441431	441586	1	441431	441586	155	#N/A	#N/A	#N/A	#N/A	Dubious
YNL096C	chrXIV	-	443191	444359	443398	444315	2	"443398,444172,"	"443826,444315,"	917	TATA-less	TAF1-enriched	444384	444371	Verified
YNL095C	chrXIV	-	444667	447006	444912	446840	1	444912	446840	1928	TATA-less	TAF1-enriched	447065	447060	Uncharacterized
YNL094W	chrXIV	+	447336	449425	447611	449374	1	447611	449374	1763	TATA-less	TAF1-enriched	447282	447262	Verified
YNL093W	chrXIV	+	449782	450792	449868	450530	1	449868	450530	662	#N/A	#N/A	#N/A	#N/A	Verified
YNL092W	chrXIV	+	450812	452169	450871	452073	1	450871	452073	1202	#N/A	#N/A	#N/A	#N/A	Uncharacterized
YNL091W	chrXIV	+	452267	456202	452408	456130	1	452408	456130	3722	TATA-less	TAF1-enriched	452278	452259	Verified
YNL090W	chrXIV	+	456421	457501	456565	457143	1	456565	457143	578	TATA-less	TAF1-enriched	456413	456384	Verified
YNL089C	chrXIV	-	#N/A	#N/A	456693	457169	1	456693	457169	476	#N/A	#N/A	#N/A	#N/A	Dubious
YNL088W	chrXIV	+	#N/A	#N/A	457704	461990	1	457704	461990	4286	TATA-less	TAF1-depleted	457413	457370	Verified
YNL087W	chrXIV	+	462344	466152	462411	465947	1	462411	465947	3536	TATA-containing	TAF1-depleted	462310	462271	Verified
YNL086W	chrXIV	+	466237	466752	466334	466642	1	466334	466642	308	TATA-less	TAF1-enriched	466229	466203	Verified
YNL085W	chrXIV	+	466865	469918	467131	469623	1	467131	469623	2492	TATA-less	TAF1-depleted	466879	466847	Verified
YNL084C	chrXIV	-	469976	471156	470053	471102	1	470053	471102	1049	TATA-less	TAF1-enriched	471201	471278	Verified
YNL083W	chrXIV	+	471347	473138	471377	472861	1	471377	472861	1484	#N/A	#N/A	#N/A	#N/A	Verified
YNL082W	chrXIV	+	473344	476109	473391	476012	1	473391	476012	2621	TATA-less	TAF1-enriched	473354	473325	Verified
YNL081C	chrXIV	-	476002	476653	476188	476619	1	476188	476619	431	TATA-less	TAF1-enriched	476688	476715	Verified
YNL080C	chrXIV	-	476828	478204	476932	478032	1	476932	478032	1100	TATA-less	TAF1-enriched	478230	478230	Verified
YNL079C	chrXIV	-	478386	479205	478566	479165	1	478566	479165	599	TATA-less	TAF1-enriched	479236	479235	Verified
YNL078W	chrXIV	+	479759	481142	479768	480991	1	479768	480991	1223	TATA-less	TAF1-enriched	479692	479668	Verified
YNL077W	chrXIV	+	481204	483068	481391	482977	1	481391	482977	1586	TATA-less	TAF1-depleted	481036	480992	Verified
YNL076W	chrXIV	+	483284	485371	483556	485310	1	483556	485310	1754	TATA-less	TAF1-enriched	483265	483241	Verified
YNL075W	chrXIV	+	485548	486552	485607	486479	1	485607	486479	872	TATA-containing	TAF1-enriched	485495	485460	Verified
YNL074C	chrXIV	-	486610	488170	486766	488124	1	486766	488124	1358	TATA-less	TAF1-enriched	488172	488210	Verified
YNL073W	chrXIV	+	488369	490209	488386	490116	1	488386	490116	1730	TATA-less	TAF1-enriched	488344	488299	Verified
YNL072W	chrXIV	+	490296	491323	490317	491240	1	490317	491240	923	TATA-containing	TAF1-enriched	490278	490243	Verified
YNL071W	chrXIV	+	491492	493126	491523	492971	1	491523	492971	1448	TATA-less	TAF1-depleted	491497	491433	Verified
YNL070W	chrXIV	+	493313	493685	493366	493548	1	493366	493548	182	TATA-less	TAF1-enriched	493264	493251	Verified
YNL069C	chrXIV	-	493800	495016	493956	495001	2	"493956,494974,"	"494524,495001,"	1045	TATA-less	TAF1-enriched	495042	495068	Verified
YNL068C	chrXIV	-	495531	498499	495701	498289	1	495701	498289	2588	TATA-less	TAF1-enriched	498564	498596	Verified
YNL067W-A	chrXIV	+	498487	499000	498538	498684	1	498538	498684	146	#N/A	#N/A	#N/A	#N/A	Dubious
YNL067W-B	chrXIV	+	#N/A	#N/A	499417	499557	1	499417	499557	140	#N/A	#N/A	#N/A	#N/A	Uncharacterized
YNL067W	chrXIV	+	499648	500486	499681	500256	1	499681	500256	575	TATA-less	TAF1-enriched	499585	499539	Verified
YNL066W	chrXIV	+	500962	502975	501515	502777	1	501515	502777	1262	#N/A	#N/A	#N/A	#N/A	Verified
YNL065W	chrXIV	+	503631	505611	503724	505484	1	503724	505484	1760	TATA-containing	TAF1-depleted	503606	503625	Verified
YNL064C	chrXIV	-	505746	507290	505868	507097	1	505868	507097	1229	TATA-less	TAF1-enriched	507331	507357	Verified
YNL063W	chrXIV	+	507634	508745	507758	508702	1	507758	508702	944	TATA-less	TAF1-enriched	507613	507608	Verified
YNL062C	chrXIV	-	508646	510241	508776	510212	1	508776	510212	1436	TATA-less	TAF1-enriched	510278	510314	Verified
YNL061W	chrXIV	+	510497	512532	510540	512396	1	510540	512396	1856	TATA-less	TAF1-enriched	510456	510470	Verified
YNL059C	chrXIV	-	512558	514951	512668	514935	1	512668	514935	2267	TATA-less	TAF1-enriched	514988	515018	Verified
YNL058C	chrXIV	-	515656	516744	515763	516713	1	515763	516713	950	TATA-less	TAF1-enriched	516747	516794	Uncharacterized
YNL057W	chrXIV	+	515185	516915	516403	516735	1	516403	516735	332	#N/A	#N/A	#N/A	#N/A	Dubious
YNL056W	chrXIV	+	517224	518009	517249	517842	1	517249	517842	593	TATA-less	TAF1-enriched	517200	517185	Verified
YNL055C	chrXIV	-	517933	518884	517994	518845	1	517994	518845	851	TATA-containing	TAF1-enriched	518918	518982	Verified
YNL054W	chrXIV	+	526010	529915	526086	529583	1	526086	529583	3497	TATA-less	TAF1-enriched	526046	526022	Verified
YNL053W	chrXIV	+	529822	531545	529942	531411	1	529942	531411	1469	TATA-less	TAF1-enriched	529802	529755	Verified
YNL052W	chrXIV	+	531694	532454	531725	532186	1	531725	532186	461	TATA-less	TAF1-enriched	531664	531645	Verified
YNL051W	chrXIV	+	532659	533911	532659	533870	1	532659	533870	1211	TATA-less	TAF1-enriched	532631	532612	Verified
YNL050C	chrXIV	-	534015	535022	534079	534982	2	"534079,534966,"	"534874,534982,"	903	TATA-less	TAF1-enriched	535037	535047	Uncharacterized
YNL049C	chrXIV	-	535189	537925	535281	537911	1	535281	537911	2630	TATA-less	TAF1-enriched	537969	538009	Verified
YNL048W	chrXIV	+	538146	539919	538173	539819	1	538173	539819	1646	TATA-less	TAF1-enriched	538158	538089	Verified
YNL047C	chrXIV	-	539828	541910	539911	541881	1	539911	541881	1970	TATA-less	TAF1-enriched	541928	541952	Verified
YNL046W	chrXIV	+	542118	542976	542304	542822	1	542304	542822	518	TATA-containing	TAF1-depleted	542290	542253	Uncharacterized
YNL045W	chrXIV	+	542953	545045	542963	544978	1	542963	544978	2015	#N/A	#N/A	#N/A	#N/A	Verified
YNL044W	chrXIV	+	545197	546045	545268	545877	2	"545268,545371,"	"545291,545877,"	609	TATA-containing	TAF1-enriched	545211	545159	Verified
YNL043C	chrXIV	-	544983	546035	545589	545909	1	545589	545909	320	#N/A	#N/A	#N/A	#N/A	Dubious
YNL042W-B	chrXIV	+	#N/A	#N/A	547113	547370	1	547113	547370	257	#N/A	#N/A	#N/A	#N/A	Uncharacterized
YNL042W	chrXIV	+	547335	549393	548100	549290	1	548100	549290	1190	TATA-less	TAF1-depleted	547960	547926	Verified
YNL041C	chrXIV	-	549289	552042	549468	551987	1	549468	551987	2519	TATA-containing	TAF1-depleted	552212	552163	Verified
YNL040W	chrXIV	+	553351	554903	553380	554750	1	553380	554750	1370	TATA-less	TAF1-enriched	553324	553297	Verified
YNL039W	chrXIV	+	555030	556885	555048	556832	1	555048	556832	1784	TATA-less	TAF1-enriched	555034	555002	Verified
YNL038W	chrXIV	+	557009	557896	557020	557783	2	"557020,557685,"	"557610,557783,"	763	TATA-less	TAF1-enriched	557015	556996	Verified
YNL037C	chrXIV	-	557794	559115	557920	559002	1	557920	559002	1082	TATA-containing	TAF1-depleted	559243	559264	Verified
YNL036W	chrXIV	+	559763	560534	559814	560479	1	559814	560479	665	TATA-containing	TAF1-depleted	559706	559683	Verified
YNL035C	chrXIV	-	568308	569723	568522	569691	1	568522	569691	1169	TATA-less	TAF1-depleted	569691	569735	Verified
YNL034W	chrXIV	+	#N/A	#N/A	570477	572315	1	570477	572315	1838	#N/A	#N/A	#N/A	#N/A	Uncharacterized
YNL033W	chrXIV	+	572987	573968	572999	573853	1	572999	573853	854	#N/A	#N/A	#N/A	#N/A	Uncharacterized
YNL032W	chrXIV	+	574366	575481	574506	575351	1	574506	575351	845	TATA-less	TAF1-enriched	574342	574318	Verified
YNL031C	chrXIV	-	575390	576066	575640	576050	1	575640	576050	410	TATA-containing	TAF1-enriched	576118	576162	Verified
YNL030W	chrXIV	+	576697	577214	576727	577038	1	576727	577038	311	TATA-containing	TAF1-depleted	576637	576602	Verified
YNL029C	chrXIV	-	577115	578818	577205	578773	1	577205	578773	1568	TATA-less	TAF1-enriched	578843	578865	Verified
YNL028W	chrXIV	+	577484	579292	578679	578996	1	578679	578996	317	#N/A	#N/A	#N/A	#N/A	Dubious
YNL027W	chrXIV	+	579471	581721	579580	581616	1	579580	581616	2036	TATA-less	TAF1-enriched	579472	579452	Verified
YNL026W	chrXIV	+	581901	583496	581920	583374	1	581920	583374	1454	TATA-less	TAF1-enriched	581894	581858	Verified
YNL025C	chrXIV	-	583623	585318	584320	585291	1	584320	585291	971	TATA-less	TAF1-enriched	585314	585352	Verified
YNL024C-A	chrXIV	-	586333	586874	586602	586820	1	586602	586820	218	TATA-less	TAF1-enriched	586899	586914	Verified
YNL024C	chrXIV	-	587004	587866	587107	587847	1	587107	587847	740	TATA-less	TAF1-enriched	587916	587946	Uncharacterized
YNL023C	chrXIV	-	588186	591222	588263	591160	1	588263	591160	2897	TATA-containing	TAF1-enriched	591235	591251	Verified
YNL022C	chrXIV	-	591332	592924	591427	592899	1	591427	592899	1472	TATA-less	TAF1-depleted	592928	592987	Verified
YNL021W	chrXIV	+	593167	595480	593227	595347	1	593227	595347	2120	TATA-less	TAF1-depleted	593109	593080	Verified
YNL020C	chrXIV	-	595489	597566	595623	597539	1	595623	597539	1916	TATA-less	TAF1-enriched	597777	597741	Verified
YNL019C	chrXIV	-	#N/A	#N/A	598376	599230	1	598376	599230	854	#N/A	#N/A	#N/A	#N/A	Uncharacterized
YNL018C	chrXIV	-	#N/A	#N/A	599936	601774	1	599936	601774	1838	#N/A	#N/A	#N/A	#N/A	Uncharacterized
YNL017C	chrXIV	-	#N/A	#N/A	602138	602476	1	602138	602476	338	#N/A	#N/A	#N/A	#N/A	Dubious
YNL016W	chrXIV	+	602849	604295	602907	604268	1	602907	604268	1361	#N/A	#N/A	#N/A	#N/A	Verified
YNL015W	chrXIV	+	605349	605699	605384	605611	1	605384	605611	227	TATA-containing	TAF1-enriched	605314	605281	Verified
YNL014W	chrXIV	+	#N/A	#N/A	606319	609453	1	606319	609453	3134	TATA-less	TAF1-enriched	606525	606503	Verified
YNL013C	chrXIV	-	#N/A	#N/A	609133	609510	1	609133	609510	377	#N/A	#N/A	#N/A	#N/A	Dubious
YNL012W	chrXIV	+	609675	611824	609686	611665	2	"609686,609875,"	"609790,611665,"	1979	#N/A	#N/A	#N/A	#N/A	Verified
YNL011C	chrXIV	-	611755	613185	611836	613170	1	611836	613170	1334	TATA-less	TAF1-enriched	613248	613252	Uncharacterized
YNL010W	chrXIV	+	613596	614485	613635	614360	1	613635	614360	725	TATA-less	TAF1-enriched	613549	613528	Uncharacterized
YNL009W	chrXIV	+	614791	616217	614821	616083	1	614821	616083	1262	TATA-less	TAF1-enriched	614582	614560	Verified
YNL008C	chrXIV	-	616172	618266	616211	618241	1	616211	618241	2030	TATA-containing	TAF1-enriched	618304	618344	Verified
YNL007C	chrXIV	-	618455	619706	618507	619565	1	618507	619565	1058	TATA-less	TAF1-depleted	619779	619808	Verified
YNL006W	chrXIV	+	620019	621325	620067	620978	1	620067	620978	911	TATA-less	TAF1-enriched	620025	619987	Verified
YNL005C	chrXIV	-	621237	622473	621313	622428	1	621313	622428	1115	TATA-less	TAF1-depleted	622509	622578	Verified
YNL004W	chrXIV	+	622895	624759	622915	624621	2	"622915,623287,"	"622944,624621,"	1706	#N/A	#N/A	#N/A	#N/A	Verified
YNL003C	chrXIV	-	624789	625861	624975	625829	1	624975	625829	854	TATA-containing	TAF1-depleted	625908	625962	Verified
YNL002C	chrXIV	-	626109	627159	626174	627142	1	626174	627142	968	TATA-less	TAF1-enriched	627231	627259	Verified
YNL001W	chrXIV	+	627401	628683	627456	628616	1	627456	628616	1160	TATA-less	TAF1-enriched	627406	627358	Verified
YNR001C	chrXIV	-	629432	631161	629622	631061	1	629622	631061	1439	TATA-containing	TAF1-depleted	631229	631259	Verified
YNR001W-A	chrXIV	+	631206	631806	631263	631481	1	631263	631481	218	#N/A	#N/A	#N/A	#N/A	Dubious
YNR002C	chrXIV	-	632860	633886	633008	633856	1	633008	633856	848	#N/A	#N/A	#N/A	#N/A	Verified
YNR003C	chrXIV	-	634244	635326	634344	635297	1	634344	635297	953	TATA-less	TAF1-enriched	635354	635396	Verified
YNR003W-A	chrXIV	+	#N/A	#N/A	634420	634518	1	634420	634518	98	#N/A	#N/A	#N/A	#N/A	Dubious
YNR004W	chrXIV	+	635917	636789	635943	636383	1	635943	636383	440	#N/A	#N/A	#N/A	#N/A	Verified
YNR005C	chrXIV	-	#N/A	#N/A	636931	637335	1	636931	637335	404	#N/A	#N/A	#N/A	#N/A	Dubious
YNR006W	chrXIV	+	636958	638940	636986	638854	1	636986	638854	1868	TATA-less	TAF1-enriched	636933	636912	Verified
YNR007C	chrXIV	-	638879	640142	639182	640114	1	639182	640114	932	#N/A	#N/A	#N/A	#N/A	Verified
YNR008W	chrXIV	+	640365	642626	640396	642381	1	640396	642381	1985	#N/A	#N/A	#N/A	#N/A	Verified
YNR009W	chrXIV	+	642648	643607	642690	643439	1	642690	643439	749	TATA-containing	TAF1-enriched	642601	642601	Verified
YNR010W	chrXIV	+	643702	644310	643744	644193	1	643744	644193	449	#N/A	#N/A	#N/A	#N/A	Verified
YNR011C	chrXIV	-	644163	646960	644320	646950	1	644320	646950	2630	TATA-less	TAF1-enriched	646996	647023	Verified
YNR012W	chrXIV	+	647340	649016	647432	648937	1	647432	648937	1505	TATA-less	TAF1-enriched	647348	647307	Verified
YNR013C	chrXIV	-	648926	651755	649028	651712	1	649028	651712	2684	TATA-less	TAF1-enriched	651800	651838	Verified
YNR014W	chrXIV	+	652414	653272	652465	653103	1	652465	653103	638	TATA-containing	TAF1-depleted	652388	652358	Uncharacterized
YNR015W	chrXIV	+	653363	654644	653387	654541	1	653387	654541	1154	TATA-less	TAF1-enriched	653357	653330	Verified
YNR016C	chrXIV	-	#N/A	#N/A	654673	661374	1	654673	661374	6701	#N/A	#N/A	#N/A	#N/A	Verified
YNR017W	chrXIV	+	662738	663719	662913	663581	1	662913	663581	668	TATA-less	TAF1-depleted	662706	662670	Verified
YNR018W	chrXIV	+	664220	665070	664270	664944	1	664270	664944	674	TATA-containing	TAF1-depleted	664189	664199	Verified
YNR019W	chrXIV	+	665297	667411	665339	667267	1	665339	667267	1928	TATA-less	TAF1-enriched	665278	665239	Verified
YNR020C	chrXIV	-	#N/A	#N/A	667410	668222	1	667410	668222	812	TATA-less	TAF1-enriched	668136	668183	Verified
YNR021W	chrXIV	+	668350	669775	668377	669591	1	668377	669591	1214	TATA-less	TAF1-enriched	668308	668297	Uncharacterized
YNR022C	chrXIV	-	669661	670226	669774	670193	1	669774	670193	419	TATA-containing	TAF1-enriched	670224	670236	Verified
YNR023W	chrXIV	+	670373	672207	670418	672118	1	670418	672118	1700	TATA-less	TAF1-enriched	670390	670359	Verified
YNR024W	chrXIV	+	672393	673096	672409	672969	1	672409	672969	560	TATA-less	TAF1-enriched	672361	672343	Verified
YNR025C	chrXIV	-	#N/A	#N/A	672702	673061	1	672702	673061	359	#N/A	#N/A	#N/A	#N/A	Dubious
YNR026C	chrXIV	-	672937	674725	673274	674689	1	673274	674689	1415	TATA-less	TAF1-enriched	674700	674723	Verified
YNR027W	chrXIV	+	674854	676137	674923	675876	1	674923	675876	953	TATA-less	TAF1-enriched	674876	674850	Verified
YNR028W	chrXIV	+	676110	677193	676177	677103	1	676177	677103	926	#N/A	#N/A	#N/A	#N/A	Verified
YNR029C	chrXIV	-	677111	678517	677199	678488	1	677199	678488	1289	TATA-containing	TAF1-depleted	678534	678579	Uncharacterized
YNR030W	chrXIV	+	678738	680608	678799	680454	1	678799	680454	1655	TATA-less	TAF1-enriched	678707	678653	Verified
YNR031C	chrXIV	-	#N/A	#N/A	680694	685433	1	680694	685433	4739	#N/A	#N/A	#N/A	#N/A	Verified
YNR032W	chrXIV	+	685905	687243	686010	687116	1	686010	687116	1106	TATA-less	TAF1-enriched	685907	685884	Verified
YNR032C-A	chrXIV	-	687141	687468	687243	687464	1	687243	687464	221	#N/A	#N/A	#N/A	#N/A	Verified
YNR033W	chrXIV	+	687629	690063	687635	689998	1	687635	689998	2363	TATA-containing	TAF1-depleted	687603	687566	Verified
YNR034W	chrXIV	+	690209	691534	690321	691286	1	690321	691286	965	TATA-less	TAF1-enriched	690217	690196	Verified
YNR034W-A	chrXIV	+	692489	692960	692561	692857	1	692561	692857	296	#N/A	#N/A	#N/A	#N/A	Uncharacterized
YNR035C	chrXIV	-	692974	694055	693019	694047	1	693019	694047	1028	TATA-less	TAF1-enriched	694108	694132	Verified
YNR036C	chrXIV	-	694201	694832	694361	694822	1	694361	694822	461	TATA-less	TAF1-enriched	694865	694887	Verified
YNR037C	chrXIV	-	694941	695358	695052	695327	1	695052	695327	275	TATA-less	TAF1-enriched	695360	695437	Verified
YNR038W	chrXIV	+	695591	697626	695595	697484	1	695595	697484	1889	TATA-less	TAF1-enriched	695566	695529	Verified
YNR039C	chrXIV	-	697543	699474	697614	699431	1	697614	699431	1817	TATA-less	TAF1-enriched	699478	699504	Verified
