	Chr	ORF	TSS	Strand	TTS	+1 nucleosome
4661	chrXVI	YPR048W	659158	+	661128	659196
4662	chrXVI	YPR049C	664740	-	661052	664693
4663	chrXVI	YPR051W	664930	+	665598	664980
4664	chrXVI	YPR052C	666002	-	665508	665972
4665	chrXVI	YPR054W	666210	+	667507	666301
4666	chrXVI	YPR055W	667629	+	670939	667665
4667	chrXVI	YPR056W	671103	+	672342	671151
4668	chrXVI	YPR057W	672490	+	673552	672512
4669	chrXVI	YPR058W	673667	+	674757	673725
4670	chrXVI	YPR060C	675706	-	674729	675648
4671	chrXVI	YPR061C	676929	-	675897	676913
4672	chrXVI	YPR062W	677158	+	677756	677188
4673	chrXVI	YPR065W	679603	+	681155	679422
4674	chrXVI	YPR066W	681209	+	682112	681257
4675	chrXVI	YPR067W	682174	+	682951	682217
4676	chrXVI	YPR068C	684403	-	682900	684312
4677	chrXVI	YPR069C	685495	-	684498	685464
4678	chrXVI	YPR070W	685856	+	687943	685931
4679	chrXVI	YPR072W	690006	+	691897	690052
4680	chrXVI	YPR073C	692480	-	691694	692433
4681	chrXVI	YPR074C	694903	-	692672	694993
4682	chrXVI	YPR075C	696869	-	695617	696831
4683	chrXVI	YPR079W	698803	+	700117	698839
4684	chrXVI	YPR080W	700563	+	702091	700579
4685	chrXVI	YPR081C	703973	-	702112	703946
4686	chrXVI	YPR082C	704664	-	704146	704624
4687	chrXVI	YPR083W	704843	+	706717	704877
4688	chrXVI	YPR085C	709915	-	708384	709862
4689	chrXVI	YPR086W	710057	+	711299	710102
4690	chrXVI	YPR088C	713064	-	711329	713000
4691	chrXVI	YPR091C	718496	-	715945	718424
4692	chrXVI	YPR093C	720461	-	719291	720446
4693	chrXVI	YPR094W	720637	+	721023	720656
4694	chrXVI	YPR095C	724964	-	720940	724920
4695	chrXVI	YPR097W	725158	+	728741	725202
4696	chrXVI	YPR098C	729547	-	728717	729520
4697	chrXVI	YPR100W	729753	+	730299	729826
4698	chrXVI	YPR101W	730467	+	731233	730512
4699	chrXVI	YPR102C	731789	-	731138	731771
4700	chrXVI	YPR103W	732281	+	733270	732334
4701	chrXVI	YPR104C	736711	-	733317	736673
4702	chrXVI	YPR105C	739725	-	736913	739560
4703	chrXVI	YPR106W	740005	+	741485	740087
4704	chrXVI	YPR107C	742148	-	741278	742130
4705	chrXVI	YPR108W	742374	+	743929	742386
4706	chrXVI	YPR110C	746849	-	745615	746802
4707	chrXVI	YPR111W	747284	+	749259	747303
4708	chrXVI	YPR112C	751971	-	749162	751919
4709	chrXVI	YPR113W	752232	+	753021	752276
4710	chrXVI	YPR115W	754678	+	758392	754714
4711	chrXVI	YPR116W	758572	+	759481	758677
4712	chrXVI	YPR118W	767733	+	769052	767777
4713	chrXVI	YPR119W	771304	+	773402	771291
4714	chrXVI	YPR120C	775309	-	773837	775390
4715	chrXVI	YPR121W	778583	+	780381	778427
4716	chrXVI	YPR122W	781942	+	785820	782001
4717	chrXVI	YPR124W	786031	+	787658	786055
4718	chrXVI	YPR125W	787845	+	789508	787904
4719	chrXVI	YPR127W	789910	+	791203	790153
4720	chrXVI	YPR128C	792267	-	791125	792208
4721	chrXVI	YPR129W	792681	+	793806	792707
4722	chrXVI	YPR131C	794538	-	793728	794504
4723	chrXVI	YPR132W	794941	+	795870	794965
4724	chrXVI	YPR133C	797297	-	795902	797262
4725	chrXVI	YPR133W-A	797528	+	797877	797561
4726	chrXVI	YPR134W	798025	+	798977	798078
4727	chrXVI	YPR135W	799192	+	802058	799229
4728	chrXVI	YPR137W	802298	+	804226	802320
4729	chrXVI	YPR138C	812725	-	810843	812677
4730	chrXVI	YPR139C	814128	-	813055	814077
4731	chrXVI	YPR140W	814301	+	815621	814332
4732	chrXVI	YPR141C	818084	-	815564	818041
4733	chrXVI	YPR143W	818297	+	819204	818337
4734	chrXVI	YPR144C	821446	-	819695	821410
4735	chrXVI	YPR145W	822578	+	824458	822496
4736	chrXVI	YPR148C	828199	-	826714	828139
4737	chrXVI	YPR149W	829735	+	830781	829926
4738	chrXVI	YPR151C	831675	-	831055	831965
4739	chrXVI	YPR152C	833472	-	831835	833440
4740	chrXVI	YPR153W	833641	+	834245	833685
4741	chrXVI	YPR154W	834521	+	835341	834597
4742	chrXVI	YPR155C	837479	-	835438	837430
4743	chrXVI	YPR156C	840063	-	837692	840167
4744	chrXVI	YPR158W	843200	+	844152	843226
4745	chrXVI	YPR159W	857332	+	860029	857371
4746	chrXVI	YPR160W	861306	+	864014	860912
4747	chrXVI	YPR161C	866499	-	864357	866444
4748	chrXVI	YPR162C	868332	-	866662	868276
4749	chrXVI	YPR163C	870041	-	868490	869995
4750	chrXVI	YPR164W	870646	+	875254	870691
4751	chrXVI	YPR165W	875182	+	876197	875201
4752	chrXVI	YPR166C	876689	-	876174	876607
4753	chrXVI	YPR167C	877715	-	876791	877688
4754	chrXVI	YPR168W	878065	+	878701	878109
4755	chrXVI	YPR169W	878656	+	880205	878719
4756	chrXVI	YPR171W	883828	+	885672	883807
4757	chrXVI	YPR173C	887869	-	886471	887822
4758	chrXVI	YPR175W	888945	+	891122	888982
4759	chrXVI	YPR176C	892084	-	890947	892076
4760	chrXVI	YPR178W	892293	+	893775	892347
4761	chrXVI	YPR179C	895804	-	893736	895744
4762	chrXVI	YPR180W	895961	+	897074	895995
4763	chrXVI	YPR181C	899736	-	897146	899675
4764	chrXVI	YPR182W	900132	+	900531	900167
4765	chrXVI	YPR183W	900718	+	901645	900762
4766	chrXVI	YPR184W	901874	+	906809	901928
4767	chrXVI	YPR185W	906907	+	909741	906957
4768	chrXVI	YPR186C	911027	-	909602	911000
4769	chrXVI	YPR187W	911215	+	911924	911284
4770	chrXVI	YPR188C	912516	-	911939	912445
4771	chrXVI	YPR189W	912627	+	917051	912700
4772	chrXVI	YPR190C	919085	-	917000	919027
4773	chrXVI	YPR191W	919321	+	920715	919347
4774	chrXVI	YPR192W	921860	+	922910	921921
4775	chrXVI	YPR193C	923992	-	922852	923948
4776	chrXVI	YPR198W	933983	+	935758	934053
4777	chrXVI	YPR199C	939058	-	937969	938947
4778	chrXVI	YPR200C	939778	-	939194	939700
4779	chrXVI	YPR201W	939857	+	941136	939902
4780	chrI	YAL067W-A	2480	+	2707	2663
4781	chrI	YAL064C-A	13743	-	13363	14664
4782	chrI	YAL061W	33359	+	34868	33220
4783	chrI	YAL044W-A	57517	+	57961	57564
4784	chrI	YAL037C-A	73518	-	73426	73690
4785	chrI	YAL037W	74020	+	74823	74055
4786	chrI	YAL018C	119541	-	118564	119609
4787	chrI	YAR023C	179820	-	179043	180021
4788	chrI	YAR028W	184836	+	185794	184894
4789	chrI	YAR029W	186321	+	186754	185959
4790	chrI	YAR035C-A	192417	-	192337	192315
4791	chrI	YAR066W	220973	+	221660	220508
4792	chrII	YBL111C	5009	-	2907	5365
4793	chrII	YBL107C	10551	-	9818	10491
4794	chrII	YBL104C	21298	-	18094	21270
4795	chrII	YBL100W-C	28427	+	28705	28585
4796	chrII	YBL095W	43277	+	44207	43320
4797	chrII	YBL086C	62726	-	61155	62630
4798	chrII	YBL081W	71552	+	73030	71601
4799	chrII	YBL071C-B	89556	-	89446	89435
4800	chrII	YBL059W	110674	+	111316	110727
4801	chrII	YBL039W-B	143108	+	143700	143098
4802	chrII	YBL029C-A	164889	-	164409	164856
4803	chrII	YBL010C	206943	-	205964	206916
4804	chrII	YBL008W-A	209409	+	209648	209219
4805	chrII	YBR007C	251106	-	248623	250906
4806	chrII	YBR013C	266023	-	265340	266011
4807	chrII	YBR028C	296102	-	294249	296043
4808	chrII	YBR033W	301944	+	304703	301857
4809	chrII	YBR047W	331780	+	332461	331795
4810	chrII	YBR053C	340763	-	339541	340734
4811	chrII	YBR056W	347754	+	349428	347870
4812	chrII	YBR062C	366631	-	365878	366566
4813	chrII	YBR063C	368184	-	366867	368224
4814	chrII	YBR071W	380339	+	381321	380262
4815	chrII	YBR072C-A	383021	-	382769	382888
4816	chrII	YBR074W	386281	+	389331	386322
4817	chrII	YBR085C-A	419193	-	418548	419178
4818	chrII	YBR090C	427058	-	426015	427476
4819	chrII	YBR096W	435939	+	436781	435972
4820	chrII	YBR138C	515405	-	513613	515371
4821	chrII	YBR141C	528058	-	526864	528025
4822	chrII	YBR182C-A	595555	-	595361	595504
4823	chrII	YBR184W	597363	+	599077	597376
4824	chrII	YBR187W	602550	+	603614	602560
4825	chrII	YBR196C-B	614630	-	614526	614946
4826	chrII	YBR197C	615879	-	615203	615820
4827	chrII	YBR200W-A	622983	+	623147	622900
4828	chrII	YBR201C-A	624842	-	624245	624851
4829	chrII	YBR220C	664744	-	662856	664689
4830	chrII	YBR221W-A	666538	+	666642	666702
4831	chrII	YBR225W	670492	+	673585	670523
4832	chrII	YBR230W-A	680298	+	680707	680405
4833	chrII	YBR235W	686820	+	690360	686861
4834	chrII	YBR239C	700093	-	698265	700049
4835	chrII	YBR241C	704282	-	702522	704267
4836	chrII	YBR242W	704502	+	705453	704546
4837	chrII	YBR246W	711548	+	712894	711597
4838	chrII	YBR255C-A	727098	-	726507	727051
4839	chrII	YBR259W	730338	+	732588	730396
4840	chrII	YBR269C	742597	-	742004	742535
4841	chrII	YBR270C	744700	-	742723	744389
4842	chrII	YBR271W	744835	+	746277	744869
4843	chrII	YBR284W	771227	+	773800	771218
4844	chrII	YBR285W	773739	+	774356	773816
4845	chrII	YBR287W	776538	+	777968	776581
4846	chrII	YBR296C-A	800193	-	800123	800247
4847	chrIII	YCL068C	12285	-	11503	12264
4848	chrIII	YCL057C-A	24352	-	23904	24316
4849	chrIII	YCL056C	27390	-	26897	27332
4850	chrIII	YCL049C	40779	-	39603	40732
4851	chrIII	YCL048W-A	41488	+	41961	41525
4852	chrIII	YCL047C	44457	-	43574	44411
4853	chrIII	YCL042W	50405	+	50943	50808
4854	chrIII	YCL026C-B	74085	-	73343	74028
4855	chrIII	YCL002C	111702	-	110546	111654
4856	chrIII	YCL001W-A	113080	+	113541	113041
4857	chrIII	YCR015C	142194	-	141135	142133
4858	chrIII	YCR016W	143608	+	144662	143658
4859	chrIII	YCR043C	206668	-	206095	206626
4860	chrIII	YCR050C	213772	-	213464	213828
4861	chrIII	YCR051W	214047	+	214871	214095
4862	chrIII	YCR061W	225505	+	227817	225559
4863	chrIII	YCR075W-A	248981	+	249294	249011
4864	chrIII	YCR076C	250046	-	249188	249979
4865	chrIII	YCR087C-A	264503	-	263943	264447
4866	chrIII	YCR090C	272891	-	272248	272846
4867	chrIII	YCR095C	289296	-	288114	289249
4868	chrIII	YCR095W-A	289501	+	289797	289544
4869	chrIII	YCR099C	301299	-	300566	301602
4870	chrIII	YCR101C	303034	-	302482	302965
4871	chrIII	YCR102C	305537	-	304096	305659
4872	chrIV	YDL246C	9756	-	8528	10055
4873	chrIV	YDL241W	20553	+	21255	20493
4874	chrIV	YDL233W	36774	+	38350	36830
4875	chrIV	YDL218W	66493	+	67622	66171
4876	chrIV	YDL211C	80445	-	79143	80435
4877	chrIV	YDL206W	90014	+	92490	90083
4878	chrIV	YDL199C	103353	-	101169	103357
4879	chrIV	YDL186W	125616	+	126449	125636
4880	chrIV	YDL180W	135770	+	137583	135767
4881	chrIV	YDL177C	141773	-	141119	141727
4882	chrIV	YDL160C-A	169636	-	169107	169573
4883	chrIV	YDL157C	174603	-	174072	174570
4884	chrIV	YDL156W	174824	+	176486	174862
4885	chrIV	YDL144C	199742	-	198570	199723
4886	chrIV	YDL133W	222292	+	223781	222323
4887	chrIV	YDL129W	230872	+	231899	230943
4888	chrIV	YDL121C	245593	-	244933	245569
4889	chrIV	YDL119C	247612	-	246450	247961
4890	chrIV	YDL114W	255604	+	256530	255375
4891	chrIV	YDL109C	267201	-	265258	267504
4892	chrIV	YDL086W	301408	+	302301	301450
4893	chrIV	YDL085C-A	302729	-	302223	302689
4894	chrIV	YDL073W	326433	+	329623	326476
4895	chrIV	YDL057W	351387	+	352461	351457
4896	chrIV	YDL027C	405003	-	403687	404946
4897	chrIV	YDL007C-A	436824	-	436567	436875
4898	chrIV	YDR018C	483928	-	482670	483843
4899	chrIV	YDR020C	486573	-	485746	486493
4900	chrIV	YDR034C-A	520906	-	520516	520814
4901	chrIV	YDR034W-B	521274	+	521761	521242
4902	chrIV	YDR042C	541278	-	540492	541329
4903	chrIV	YDR049W	553228	+	555283	553241
4904	chrIV	YDR056C	565698	-	564919	565660
4905	chrIV	YDR061W	574164	+	575908	574196
4906	chrIV	YDR066C	582620	-	581880	582581
4907	chrIV	YDR067C	583540	-	582760	583472
4908	chrIV	YDR070C	588379	-	587945	588525
4909	chrIV	YDR089W	621991	+	624894	621994
4910	chrIV	YDR090C	626112	-	624729	626056
4911	chrIV	YDR109C	675658	-	673372	675654
4912	chrIV	YDR111C	679956	-	677933	679968
4913	chrIV	YDR115W	682135	+	682714	682185
4914	chrIV	YDR119W	688132	+	690590	688140
4915	chrIV	YDR119W-A	690985	+	691459	690791
4916	chrIV	YDR124W	699860	+	701544	699859
4917	chrIV	YDR131C	718562	-	716688	718481
4918	chrIV	YDR132C	720424	-	718779	720383
4919	chrIV	YDR161W	779016	+	780428	779029
4920	chrIV	YDR179W-A	819340	+	820913	819375
4921	chrIV	YDR194W-A	848119	+	848557	848149
4922	chrIV	YDR210W	871042	+	871479	871085
4923	chrIV	YDR222W	910018	+	911465	909879
4924	chrIV	YDR246W-A	955133	+	955333	954807
4925	chrIV	YDR248C	958397	-	957657	958365
4926	chrIV	YDR249C	960117	-	958567	960055
4927	chrIV	YDR262W	993123	+	994148	993203
4928	chrIV	YDR282C	1024762	-	1023311	1024711
4929	chrIV	YDR286C	1035805	-	1035139	1035546
4930	chrIV	YDR291W	1039690	+	1043009	1039770
4931	chrIV	YDR306C	1075223	-	1073716	1075179
4932	chrIV	YDR307W	1075806	+	1077860	1075660
4933	chrIV	YDR319C	1105874	-	1104929	1105825
4934	chrIV	YDR333C	1135435	-	1133037	1135430
4935	chrIV	YDR336W	1145253	+	1146130	1145090
4936	chrIV	YDR338C	1149525	-	1147255	1149464
4937	chrIV	YDR348C	1172024	-	1170146	1172011
4938	chrIV	YDR352W	1181623	+	1182983	1181663
4939	chrIV	YDR357C	1189720	-	1189150	1189675
4940	chrIV	YDR370C	1219110	-	1217728	1219083
4941	chrIV	YDR371W	1219350	+	1221056	1219368
4942	chrIV	YDR374C	1224394	-	1223368	1224514
4943	chrIV	YDR374W-A	1224757	+	1225271	1224789
4944	chrIV	YDR387C	1249967	-	1248018	1249916
4945	chrIV	YDR391C	1258067	-	1257300	1258050
4946	chrIV	YDR415C	1298205	-	1296947	1298148
4947	chrIV	YDR444W	1350225	+	1352402	1350264
4948	chrIV	YDR461C-A	1385842	-	1385387	1385767
4949	chrIV	YDR476C	1411145	-	1410251	1411107
4950	chrIV	YDR506C	1461572	-	1459728	1461562
4951	chrIV	YDR514C	1473074	-	1471452	1472998
4952	chrIV	YDR520C	1483501	-	1480950	1483469
4953	chrIV	YDR524W-C	1489403	+	1489492	1489393
4954	chrIV	YDR524C-B	1489843	-	1489267	1489758
4955	chrIV	YDR541C	1520869	-	1519461	1520885
4956	chrV	YEL075C	5713	-	5345	6040
4957	chrV	YEL073C	7553	-	7230	7626
4958	chrV	YEL070W	19589	+	21219	19175
4959	chrV	YEL067C	26538	-	26189	26472
4960	chrV	YEL057C	46034	-	44942	45925
4961	chrV	YEL025C	106164	-	102297	106104
4962	chrV	YEL023C	111113	-	108385	111085
4963	chrV	YEL020C	120299	-	118509	120321
4964	chrV	YEL007W	141640	+	143925	141753
4965	chrV	YER034W	221833	+	222618	221865
4966	chrV	YER039C-A	229502	-	229263	229471
4967	chrV	YER053C-A	261324	-	260933	261125
4968	chrV	YER064C	284329	-	282447	284322
4969	chrV	YER066W	289315	+	290938	289358
4970	chrV	YER071C	302321	-	301903	302275
4971	chrV	YER076C	313976	-	312439	314359
4972	chrV	YER077C	316583	-	314455	316514
4973	chrV	YER078W-A	318563	+	318810	318777
4974	chrV	YER079W	318843	+	319805	318976
4975	chrV	YER085C	328140	-	327483	328121
4976	chrV	YER121W	402345	+	402719	402509
4977	chrV	YER128W	415797	+	416710	415878
4978	chrV	YER130C	422513	-	420896	422488
4979	chrV	YER134C	437849	-	437016	437781
4980	chrV	YER137C	441839	-	441303	441844
4981	chrV	YER140W	451523	+	453467	451560
4982	chrV	YER156C	484357	-	483211	484314
4983	chrV	YER158C	490794	-	488732	490885
4984	chrV	YER163C	503790	-	503041	503776
4985	chrV	YER175W-A	540514	+	540814	540581
4986	chrV	YER182W	552490	+	553357	552557
4987	chrV	YER184C	559111	-	555951	559018
4988	chrV	YER186C	562804	-	561499	562752
4989	chrV	YER187W	565528	+	566859	565565
4990	chrV	YER188C-A	570127	-	569608	570272
4991	chrV	YER189W	570764	+	571523	570828
4992	chrVI	YFL066C	2615	-	1437	2614
4993	chrVI	YFL065C	3338	-	3030	3673
4994	chrVI	YFL064C	3846	-	3057	4236
4995	chrVI	YFL061W	9367	+	10222	9426
4996	chrVI	YFL054C	22852	-	20785	22829
4997	chrVI	YFL052W	28232	+	29629	28259
4998	chrVI	YFL051C	30540	-	30058	30917
4999	chrVI	YFL046W	42797	+	43601	42846
5000	chrVI	YFL042C	47777	-	45659	47715
5001	chrVI	YFL041W-A	47916	+	48986	47919
5002	chrVI	YFL040W	51350	+	52972	51360
5003	chrVI	YFL034W	65307	+	68815	65333
5004	chrVI	YFL012W	110647	+	111093	110238
5005	chrVI	YFR006W	156221	+	157826	156200
5006	chrVI	YFR012W	167977	+	168496	167629
5007	chrVI	YFR017C	182861	-	182274	182868
5008	chrVI	YFR018C	184283	-	182969	184244
5009	chrVI	YFR032C	222959	-	221995	222985
5010	chrVI	YFR032C-B	223973	-	223441	223759
5011	chrVI	YFR035C	226465	-	226121	226473
5012	chrVI	YFR039C	233673	-	231949	233620
5013	chrVI	YFR045W	241982	+	243075	242039
5014	chrVII	YGL242C	45252	-	44527	45203
5015	chrVII	YGL230C	64285	-	63563	64327
5016	chrVII	YGL194C-A	140152	-	139558	140174
5017	chrVII	YGL188C-A	148979	-	148824	148951
5018	chrVII	YGL185C	154315	-	153087	154336
5019	chrVII	YGL176C	173128	-	171308	173059
5020	chrVII	YGL159W	202698	+	203986	202736
5021	chrVII	YGL146C	229845	-	228600	229804
5022	chrVII	YGL140C	245199	-	241115	245153
5023	chrVII	YGL138C	249531	-	248494	249552
5024	chrVII	YGL117W	288426	+	289395	288437
5025	chrVII	YGL114W	293419	+	295677	293494
5026	chrVII	YGL108C	304108	-	303459	304067
5027	chrVII	YGL101W	312165	+	313095	312207
5028	chrVII	YGL085W	349572	+	350587	349617
5029	chrVII	YGL082W	355737	+	357163	355795
5030	chrVII	YGL081W	357377	+	358651	357328
5031	chrVII	YGL080W	358615	+	359306	358563
5032	chrVII	YGL079W	359416	+	360177	359470
5033	chrVII	YGL041C-B	418886	-	418704	419163
5034	chrVII	YGL041W-A	418814	+	419424	418857
5035	chrVII	YGL036W	428601	+	431422	428620
5036	chrVII	YGL015C	465435	-	465043	465487
5037	chrVII	YGL010W	475495	+	476267	475520
5038	chrVII	YGL006W-A	485423	+	485533	485532
5039	chrVII	YGR001C	498043	-	497056	498000
5040	chrVII	YGR015C	522078	-	520802	522041
5041	chrVII	YGR016W	522238	+	523021	522293
5042	chrVII	YGR017W	523615	+	524797	523665
5043	chrVII	YGR021W	527619	+	528588	527658
5044	chrVII	YGR026W	532845	+	534006	532890
5045	chrVII	YGR031W	546369	+	547763	546422
5046	chrVII	YGR035C	557512	-	556913	557608
5047	chrVII	YGR042W	579457	+	580389	579504
5048	chrVII	YGR052W	593465	+	594893	593540
5049	chrVII	YGR053C	595952	-	594929	595891
5050	chrVII	YGR066C	621799	-	620921	621881
5051	chrVII	YGR067C	624786	-	622263	625096
5052	chrVII	YGR071C	634136	-	631312	634053
5053	chrVII	YGR079W	640824	+	641923	640811
5054	chrVII	YGR093W	670322	+	671992	670353
5055	chrVII	YGR111W	715737	+	717155	715821
5056	chrVII	YGR117C	726488	-	724822	726433
5057	chrVII	YGR121W-A	733196	+	733627	733516
5058	chrVII	YGR125W	742103	+	745595	742295
5059	chrVII	YGR126W	745722	+	746527	745768
5060	chrVII	YGR127W	746695	+	747951	746790
5061	chrVII	YGR149W	788627	+	790516	788978
5062	chrVII	YGR153W	796071	+	796937	795900
5063	chrVII	YGR161C	809502	-	808362	809587
5064	chrVII	YGR161W-C	810184	+	810753	810034
5065	chrVII	YGR168C	834523	-	833254	834460
5066	chrVII	YGR169C-A	836728	-	836024	836687
5067	chrVII	YGR174W-A	846531	+	846741	846567
5068	chrVII	YGR210C	914782	-	913407	914805
5069	chrVII	YGR235C	962091	-	961131	962062
5070	chrVII	YGR237C	965743	-	963151	965692
5071	chrVII	YGR243W	977276	+	977899	977249
5072	chrVII	YGR273C	1039239	-	1038421	1039266
5073	chrVIII	YHL050C	3350	-	368	3342
5074	chrVIII	YHL049C	4826	-	3726	4823
5075	chrVIII	YHL048C-A	5797	-	5663	6170
5076	chrVIII	YHL044W	13538	+	14520	13592
5077	chrVIII	YHL042W	15886	+	16437	15875
5078	chrVIII	YHL029C	47989	-	45824	47953
5079	chrVIII	YHL026C	54278	-	53101	54324
5080	chrVIII	YHL018W	69693	+	70070	69743
5081	chrVIII	YHL017W	70254	+	72006	70304
5082	chrVIII	YHL015W-A	74699	+	74782	74704
5083	chrVIII	YHL012W	78936	+	80607	78589
5084	chrVIII	YHL008C	94650	-	92427	94628
5085	chrVIII	YHR009C	125915	-	123958	125925
5086	chrVIII	YHR021W-A	149345	+	149680	149274
5087	chrVIII	YHR022C	150786	-	149547	150723
5088	chrVIII	YHR022C-A	151306	-	151217	151225
5089	chrVIII	YHR033W	175548	+	176954	175377
5090	chrVIII	YHR035W	178194	+	180373	178201
5091	chrVIII	YHR045W	195421	+	197300	195470
5092	chrVIII	YHR048W	204505	+	206452	204519
5093	chrVIII	YHR050W-A	209475	+	209645	209585
5094	chrVIII	YHR078W	256332	+	258143	256140
5095	chrVIII	YHR097C	298746	-	297260	298697
5096	chrVIII	YHR112C	335696	-	334328	335678
5097	chrVIII	YHR126C	360181	-	359702	360621
5098	chrVIII	YHR131C	368134	-	365079	367919
5099	chrVIII	YHR138C	377710	-	377240	377727
5100	chrVIII	YHR140W	380572	+	381615	380532
5101	chrVIII	YHR159W	417507	+	419355	417512
5102	chrVIII	YHR162W	422905	+	423575	422959
5103	chrVIII	YHR177W	456513	+	457952	456533
5104	chrVIII	YHR182W	468184	+	470628	468238
5105	chrVIII	YHR192W	486790	+	487739	486845
5106	chrVIII	YHR202W	502111	+	504258	502413
5107	chrVIII	YHR209W	519404	+	520338	519429
5108	chrVIII	YHR210C	521816	-	520582	521839
5109	chrVIII	YHR214W	541575	+	542262	541099
5110	chrVIII	YHR214C-D	550990	-	550648	550912
5111	chrVIII	YHR214C-E	551596	-	551072	551602
5112	chrIX	YIL177C	6147	-	466	6498
5113	chrIX	YIL176C	9155	-	8703	9367
5114	chrIX	YIL169C	26153	-	23119	26234
5115	chrIX	YIL166C	32566	-	30938	32933
5116	chrIX	YIL161W	39423	+	40176	39469
5117	chrIX	YIL156W-B	47655	+	48061	47745
5118	chrIX	YIL152W	56579	+	57380	56603
5119	chrIX	YIL151C	60839	-	57284	60796
5120	chrIX	YIL134C-A	96725	-	96522	96670
5121	chrIX	YIL127C	117668	-	116857	117650
5122	chrIX	YIL108W	160765	+	163053	160724
5123	chrIX	YIL102C-A	173626	-	173023	173586
5124	chrIX	YIL102C	174887	-	174582	174888
5125	chrIX	YIL096C	183183	-	181959	183121
5126	chrIX	YIL092W	188988	+	191066	189061
5127	chrIX	YIL089W	195565	+	196216	195585
5128	chrIX	YIL077C	215976	-	214858	215962
5129	chrIX	YIL067C	237819	-	235641	237774
5130	chrIX	YIL060W	246277	+	246826	246159
5131	chrIX	YIL055C	254121	-	251912	254061
5132	chrIX	YIL046W-A	268116	+	268473	268237
5133	chrIX	YIL039W	278366	+	279946	278450
5134	chrIX	YIL029C	301362	-	300829	301319
5135	chrIX	YIL024C	309171	-	308487	309170
5136	chrIX	YIL014C-A	325605	-	325141	325613
5137	chrIX	YIL002W-A	350285	+	350600	350325
5138	chrIX	YIL001W	353881	+	355548	353892
5139	chrIX	YIR007W	370704	+	373080	370669
5140	chrIX	YIR014W	381070	+	381814	381111
5141	chrIX	YIR016W	382628	+	383509	382653
5142	chrIX	YIR021W-A	398514	+	398726	398507
5143	chrIX	YIR035C	421810	-	420960	421814
5144	chrIX	YIR036C	422891	-	422018	422828
5145	chrIX	YIR042C	436053	-	435192	436013
5146	chrX	YJL225C	6545	-	390	6481
5147	chrX	YJL218W	21956	+	22715	21927
5148	chrX	YJL206C	49940	-	47589	50038
5149	chrX	YJL193W	71368	+	72699	71399
5150	chrX	YJL185C	82976	-	81922	82984
5151	chrX	YJL181W	85638	+	87579	85663
5152	chrX	YJL163C	113333	-	111606	113351
5153	chrX	YJL160C	119132	-	117843	119244
