	Chr	ORF	TSS	Strand	TTS	+2 nucleosome
4821	chrII	YBR141C	528058	-	526864	527856
4822	chrII	YBR182C-A	595555	-	595361	595331
4823	chrII	YBR184W	597363	+	599077	597540
4824	chrII	YBR187W	602550	+	603614	602701
4825	chrII	YBR196C-B	614630	-	614526	614767
4826	chrII	YBR197C	615879	-	615203	615637
4827	chrII	YBR200W-A	622983	+	623147	623079
4828	chrII	YBR201C-A	624842	-	624245	624673
4829	chrII	YBR220C	664744	-	662856	664537
4830	chrII	YBR221W-A	666538	+	666642	666883
4831	chrII	YBR225W	670492	+	673585	670712
4832	chrII	YBR230W-A	680298	+	680707	680554
4833	chrII	YBR235W	686820	+	690360	687025
4834	chrII	YBR239C	700093	-	698265	699877
4835	chrII	YBR241C	704282	-	702522	704082
4836	chrII	YBR242W	704502	+	705453	704721
4837	chrII	YBR246W	711548	+	712894	711770
4838	chrII	YBR255C-A	727098	-	726507	726893
4839	chrII	YBR259W	730338	+	732588	730571
4840	chrII	YBR269C	742597	-	742004	742394
4841	chrII	YBR270C	744700	-	742723	744209
4842	chrII	YBR271W	744835	+	746277	745031
4843	chrII	YBR284W	771227	+	773800	771373
4844	chrII	YBR285W	773739	+	774356	773981
4845	chrII	YBR287W	776538	+	777968	776723
4846	chrII	YBR296C-A	800193	-	800123	800057
4847	chrIII	YCL068C	12285	-	11503	12097
4848	chrIII	YCL057C-A	24352	-	23904	24143
4849	chrIII	YCL056C	27390	-	26897	27146
4850	chrIII	YCL049C	40779	-	39603	40580
4851	chrIII	YCL048W-A	41488	+	41961	41690
4852	chrIII	YCL047C	44457	-	43574	44242
4853	chrIII	YCL042W	50405	+	50943	50974
4854	chrIII	YCL026C-B	74085	-	73343	73868
4855	chrIII	YCL002C	111702	-	110546	111490
4856	chrIII	YCL001W-A	113080	+	113541	113222
4857	chrIII	YCR015C	142194	-	141135	141947
4858	chrIII	YCR016W	143608	+	144662	143814
4859	chrIII	YCR043C	206668	-	206095	206468
4860	chrIII	YCR050C	213772	-	213464	213665
4861	chrIII	YCR051W	214047	+	214871	214277
4862	chrIII	YCR061W	225505	+	227817	225718
4863	chrIII	YCR075W-A	248981	+	249294	249182
4864	chrIII	YCR076C	250046	-	249188	249818
4865	chrIII	YCR087C-A	264503	-	263943	264268
4866	chrIII	YCR090C	272891	-	272248	272657
4867	chrIII	YCR095C	289296	-	288114	289087
4868	chrIII	YCR095W-A	289501	+	289797	289727
4869	chrIII	YCR099C	301299	-	300566	301450
4870	chrIII	YCR101C	303034	-	302482	302802
4871	chrIII	YCR102C	305537	-	304096	305474
4872	chrIV	YDL246C	9756	-	8528	9894
4873	chrIV	YDL241W	20553	+	21255	20675
4874	chrIV	YDL233W	36774	+	38350	36986
4875	chrIV	YDL218W	66493	+	67622	66321
4876	chrIV	YDL211C	80445	-	79143	80269
4877	chrIV	YDL206W	90014	+	92490	90237
4878	chrIV	YDL199C	103353	-	101169	103197
4879	chrIV	YDL186W	125616	+	126449	125798
4880	chrIV	YDL180W	135770	+	137583	135939
4881	chrIV	YDL177C	141773	-	141119	141566
4882	chrIV	YDL160C-A	169636	-	169107	169396
4883	chrIV	YDL157C	174603	-	174072	174384
4884	chrIV	YDL156W	174824	+	176486	175029
4885	chrIV	YDL144C	199742	-	198570	199560
4886	chrIV	YDL133W	222292	+	223781	222505
4887	chrIV	YDL129W	230872	+	231899	231132
4888	chrIV	YDL121C	245593	-	244933	245384
4889	chrIV	YDL119C	247612	-	246450	247799
4890	chrIV	YDL114W	255604	+	256530	255563
4891	chrIV	YDL109C	267201	-	265258	267359
4892	chrIV	YDL086W	301408	+	302301	301598
4893	chrIV	YDL085C-A	302729	-	302223	302512
4894	chrIV	YDL073W	326433	+	329623	326652
4895	chrIV	YDL057W	351387	+	352461	351621
4896	chrIV	YDL027C	405003	-	403687	404804
4897	chrIV	YDL007C-A	436824	-	436567	436687
4898	chrIV	YDR018C	483928	-	482670	483658
4899	chrIV	YDR020C	486573	-	485746	486347
4900	chrIV	YDR034C-A	520906	-	520516	520656
4901	chrIV	YDR034W-B	521274	+	521761	521428
4902	chrIV	YDR042C	541278	-	540492	541145
4903	chrIV	YDR049W	553228	+	555283	553417
4904	chrIV	YDR056C	565698	-	564919	565492
4905	chrIV	YDR061W	574164	+	575908	574340
4906	chrIV	YDR066C	582620	-	581880	582415
4907	chrIV	YDR067C	583540	-	582760	583318
4908	chrIV	YDR070C	588379	-	587945	588347
4909	chrIV	YDR089W	621991	+	624894	622173
4910	chrIV	YDR090C	626112	-	624729	625897
4911	chrIV	YDR109C	675658	-	673372	675480
4912	chrIV	YDR111C	679956	-	677933	679783
4913	chrIV	YDR115W	682135	+	682714	682360
4914	chrIV	YDR119W	688132	+	690590	688307
4915	chrIV	YDR119W-A	690985	+	691459	690967
4916	chrIV	YDR124W	699860	+	701544	700024
4917	chrIV	YDR131C	718562	-	716688	718328
4918	chrIV	YDR132C	720424	-	718779	720226
4919	chrIV	YDR161W	779016	+	780428	779200
4920	chrIV	YDR179W-A	819340	+	820913	819536
4921	chrIV	YDR194W-A	848119	+	848557	848329
4922	chrIV	YDR210W	871042	+	871479	871268
4923	chrIV	YDR222W	910018	+	911465	910061
4924	chrIV	YDR246W-A	955133	+	955333	954976
4925	chrIV	YDR248C	958397	-	957657	958202
4926	chrIV	YDR249C	960117	-	958567	959877
4927	chrIV	YDR262W	993123	+	994148	993377
4928	chrIV	YDR282C	1024762	-	1023311	1024532
4929	chrIV	YDR286C	1035805	-	1035139	1035372
4930	chrIV	YDR291W	1039690	+	1043009	1039936
4931	chrIV	YDR306C	1075223	-	1073716	1075015
4932	chrIV	YDR307W	1075806	+	1077860	1075847
4933	chrIV	YDR319C	1105874	-	1104929	1105657
4934	chrIV	YDR333C	1135435	-	1133037	1135257
4935	chrIV	YDR336W	1145253	+	1146130	1145275
4936	chrIV	YDR338C	1149525	-	1147255	1149316
4937	chrIV	YDR348C	1172024	-	1170146	1171855
4938	chrIV	YDR352W	1181623	+	1182983	1181815
4939	chrIV	YDR357C	1189720	-	1189150	1189515
4940	chrIV	YDR370C	1219110	-	1217728	1218911
4941	chrIV	YDR371W	1219350	+	1221056	1219526
4942	chrIV	YDR374C	1224394	-	1223368	1224347
4943	chrIV	YDR374W-A	1224757	+	1225271	1224968
4944	chrIV	YDR387C	1249967	-	1248018	1249734
4945	chrIV	YDR391C	1258067	-	1257300	1257899
4946	chrIV	YDR415C	1298205	-	1296947	1297978
4947	chrIV	YDR444W	1350225	+	1352402	1350434
4948	chrIV	YDR461C-A	1385842	-	1385387	1385593
4949	chrIV	YDR476C	1411145	-	1410251	1410949
4950	chrIV	YDR506C	1461572	-	1459728	1461376
4951	chrIV	YDR514C	1473074	-	1471452	1472844
4952	chrIV	YDR520C	1483501	-	1480950	1483299
4953	chrIV	YDR524W-C	1489403	+	1489492	1489551
4954	chrIV	YDR524C-B	1489843	-	1489267	1489616
4955	chrIV	YDR541C	1520869	-	1519461	1520710
4956	chrV	YEL075C	5713	-	5345	5861
4957	chrV	YEL073C	7553	-	7230	7456
4958	chrV	YEL070W	19589	+	21219	19365
4959	chrV	YEL067C	26538	-	26189	26321
4960	chrV	YEL057C	46034	-	44942	45771
4961	chrV	YEL025C	106164	-	102297	105919
4962	chrV	YEL023C	111113	-	108385	110923
4963	chrV	YEL020C	120299	-	118509	120161
4964	chrV	YEL007W	141640	+	143925	141897
4965	chrV	YER034W	221833	+	222618	222030
4966	chrV	YER039C-A	229502	-	229263	229309
4967	chrV	YER053C-A	261324	-	260933	260983
4968	chrV	YER064C	284329	-	282447	284171
4969	chrV	YER066W	289315	+	290938	289524
4970	chrV	YER071C	302321	-	301903	302115
4971	chrV	YER076C	313976	-	312439	314204
4972	chrV	YER077C	316583	-	314455	316326
4973	chrV	YER078W-A	318563	+	318810	318930
4974	chrV	YER079W	318843	+	319805	319154
4975	chrV	YER085C	328140	-	327483	327936
4976	chrV	YER121W	402345	+	402719	402671
4977	chrV	YER128W	415797	+	416710	416030
4978	chrV	YER130C	422513	-	420896	422347
4979	chrV	YER134C	437849	-	437016	437618
4980	chrV	YER137C	441839	-	441303	441666
4981	chrV	YER140W	451523	+	453467	451725
4982	chrV	YER156C	484357	-	483211	484145
4983	chrV	YER158C	490794	-	488732	490740
4984	chrV	YER163C	503790	-	503041	503605
4985	chrV	YER175W-A	540514	+	540814	540742
4986	chrV	YER182W	552490	+	553357	552712
4987	chrV	YER184C	559111	-	555951	558860
4988	chrV	YER186C	562804	-	561499	562574
4989	chrV	YER187W	565528	+	566859	565739
4990	chrV	YER188C-A	570127	-	569608	570117
4991	chrV	YER189W	570764	+	571523	570984
4992	chrVI	YFL066C	2615	-	1437	2429
4993	chrVI	YFL065C	3338	-	3030	3483
4994	chrVI	YFL064C	3846	-	3057	4074
4995	chrVI	YFL061W	9367	+	10222	9578
4996	chrVI	YFL054C	22852	-	20785	22659
4997	chrVI	YFL052W	28232	+	29629	28429
4998	chrVI	YFL051C	30540	-	30058	30739
4999	chrVI	YFL046W	42797	+	43601	43011
5000	chrVI	YFL042C	47777	-	45659	47550
5001	chrVI	YFL041W-A	47916	+	48986	48097
5002	chrVI	YFL040W	51350	+	52972	51516
5003	chrVI	YFL034W	65307	+	68815	65499
5004	chrVI	YFL012W	110647	+	111093	110420
5005	chrVI	YFR006W	156221	+	157826	156353
5006	chrVI	YFR012W	167977	+	168496	167808
5007	chrVI	YFR017C	182861	-	182274	182726
5008	chrVI	YFR018C	184283	-	182969	184102
5009	chrVI	YFR032C	222959	-	221995	222802
5010	chrVI	YFR032C-B	223973	-	223441	223603
5011	chrVI	YFR035C	226465	-	226121	226284
5012	chrVI	YFR039C	233673	-	231949	233443
5013	chrVI	YFR045W	241982	+	243075	242189
5014	chrVII	YGL242C	45252	-	44527	45049
5015	chrVII	YGL230C	64285	-	63563	64147
5016	chrVII	YGL194C-A	140152	-	139558	139984
5017	chrVII	YGL188C-A	148979	-	148824	148805
5018	chrVII	YGL185C	154315	-	153087	154147
5019	chrVII	YGL176C	173128	-	171308	172870
5020	chrVII	YGL159W	202698	+	203986	202905
5021	chrVII	YGL146C	229845	-	228600	229644
5022	chrVII	YGL140C	245199	-	241115	244965
5023	chrVII	YGL138C	249531	-	248494	249379
5024	chrVII	YGL117W	288426	+	289395	288623
5025	chrVII	YGL114W	293419	+	295677	293681
5026	chrVII	YGL108C	304108	-	303459	303903
5027	chrVII	YGL101W	312165	+	313095	312369
5028	chrVII	YGL085W	349572	+	350587	349779
5029	chrVII	YGL082W	355737	+	357163	355951
5030	chrVII	YGL081W	357377	+	358651	357487
5031	chrVII	YGL080W	358615	+	359306	358725
5032	chrVII	YGL079W	359416	+	360177	359618
5033	chrVII	YGL041C-B	418886	-	418704	419013
5034	chrVII	YGL041W-A	418814	+	419424	419034
5035	chrVII	YGL036W	428601	+	431422	428784
5036	chrVII	YGL015C	465435	-	465043	465303
5037	chrVII	YGL010W	475495	+	476267	475689
5038	chrVII	YGL006W-A	485423	+	485533	485722
5039	chrVII	YGR001C	498043	-	497056	497847
5040	chrVII	YGR015C	522078	-	520802	521878
5041	chrVII	YGR016W	522238	+	523021	522470
5042	chrVII	YGR017W	523615	+	524797	523820
5043	chrVII	YGR021W	527619	+	528588	527845
5044	chrVII	YGR026W	532845	+	534006	533079
5045	chrVII	YGR031W	546369	+	547763	546582
5046	chrVII	YGR035C	557512	-	556913	557420
5047	chrVII	YGR042W	579457	+	580389	579663
5048	chrVII	YGR052W	593465	+	594893	593690
5049	chrVII	YGR053C	595952	-	594929	595712
5050	chrVII	YGR066C	621799	-	620921	621704
5051	chrVII	YGR067C	624786	-	622263	624915
5052	chrVII	YGR071C	634136	-	631312	633906
5053	chrVII	YGR079W	640824	+	641923	640995
5054	chrVII	YGR093W	670322	+	671992	670529
5055	chrVII	YGR111W	715737	+	717155	715982
5056	chrVII	YGR117C	726488	-	724822	726243
5057	chrVII	YGR121W-A	733196	+	733627	733685
5058	chrVII	YGR125W	742103	+	745595	742473
5059	chrVII	YGR126W	745722	+	746527	745919
5060	chrVII	YGR127W	746695	+	747951	746948
5061	chrVII	YGR149W	788627	+	790516	789160
5062	chrVII	YGR153W	796071	+	796937	796082
5063	chrVII	YGR161C	809502	-	808362	809414
5064	chrVII	YGR161W-C	810184	+	810753	810203
5065	chrVII	YGR168C	834523	-	833254	834312
5066	chrVII	YGR169C-A	836728	-	836024	836522
5067	chrVII	YGR174W-A	846531	+	846741	846709
5068	chrVII	YGR210C	914782	-	913407	914649
5069	chrVII	YGR235C	962091	-	961131	961903
5070	chrVII	YGR237C	965743	-	963151	965551
5071	chrVII	YGR243W	977276	+	977899	977431
5072	chrVII	YGR273C	1039239	-	1038421	1039105
5073	chrVIII	YHL050C	3350	-	368	3169
5074	chrVIII	YHL049C	4826	-	3726	4638
5075	chrVIII	YHL048C-A	5797	-	5663	6018
5076	chrVIII	YHL044W	13538	+	14520	13758
5077	chrVIII	YHL042W	15886	+	16437	16052
5078	chrVIII	YHL029C	47989	-	45824	47780
5079	chrVIII	YHL026C	54278	-	53101	54138
5080	chrVIII	YHL018W	69693	+	70070	69904
5081	chrVIII	YHL017W	70254	+	72006	70454
5082	chrVIII	YHL015W-A	74699	+	74782	74869
5083	chrVIII	YHL012W	78936	+	80607	78733
5084	chrVIII	YHL008C	94650	-	92427	94463
5085	chrVIII	YHR009C	125915	-	123958	125738
5086	chrVIII	YHR021W-A	149345	+	149680	149445
5087	chrVIII	YHR022C	150786	-	149547	150553
5088	chrVIII	YHR022C-A	151306	-	151217	151035
5089	chrVIII	YHR033W	175548	+	176954	175526
5090	chrVIII	YHR035W	178194	+	180373	178386
5091	chrVIII	YHR045W	195421	+	197300	195644
5092	chrVIII	YHR048W	204505	+	206452	204704
5093	chrVIII	YHR050W-A	209475	+	209645	209766
5094	chrVIII	YHR078W	256332	+	258143	256323
5095	chrVIII	YHR097C	298746	-	297260	298537
5096	chrVIII	YHR112C	335696	-	334328	335503
5097	chrVIII	YHR126C	360181	-	359702	360459
5098	chrVIII	YHR131C	368134	-	365079	367748
5099	chrVIII	YHR138C	377710	-	377240	377543
5100	chrVIII	YHR140W	380572	+	381615	380715
5101	chrVIII	YHR159W	417507	+	419355	417694
5102	chrVIII	YHR162W	422905	+	423575	423107
5103	chrVIII	YHR177W	456513	+	457952	456691
5104	chrVIII	YHR182W	468184	+	470628	468401
5105	chrVIII	YHR192W	486790	+	487739	487018
5106	chrVIII	YHR202W	502111	+	504258	502586
5107	chrVIII	YHR209W	519404	+	520338	519575
5108	chrVIII	YHR210C	521816	-	520582	521657
5109	chrVIII	YHR214W	541575	+	542262	541240
5110	chrVIII	YHR214C-D	550990	-	550648	550758
5111	chrVIII	YHR214C-E	551596	-	551072	551439
5112	chrIX	YIL177C	6147	-	466	6341
5113	chrIX	YIL176C	9155	-	8703	9211
5114	chrIX	YIL169C	26153	-	23119	26057
5115	chrIX	YIL166C	32566	-	30938	32764
5116	chrIX	YIL161W	39423	+	40176	39621
5117	chrIX	YIL156W-B	47655	+	48061	47923
5118	chrIX	YIL152W	56579	+	57380	56792
5119	chrIX	YIL151C	60839	-	57284	60635
5120	chrIX	YIL134C-A	96725	-	96522	96480
5121	chrIX	YIL127C	117668	-	116857	117467
5122	chrIX	YIL108W	160765	+	163053	160897
5123	chrIX	YIL102C-A	173626	-	173023	173424
5124	chrIX	YIL102C	174887	-	174582	174722
5125	chrIX	YIL096C	183183	-	181959	182956
5126	chrIX	YIL092W	188988	+	191066	189229
5127	chrIX	YIL089W	195565	+	196216	195766
5128	chrIX	YIL077C	215976	-	214858	215782
5129	chrIX	YIL067C	237819	-	235641	237602
5130	chrIX	YIL060W	246277	+	246826	246330
5131	chrIX	YIL055C	254121	-	251912	253895
5132	chrIX	YIL046W-A	268116	+	268473	268389
5133	chrIX	YIL039W	278366	+	279946	278627
5134	chrIX	YIL029C	301362	-	300829	301156
5135	chrIX	YIL024C	309171	-	308487	309009
5136	chrIX	YIL014C-A	325605	-	325141	325451
5137	chrIX	YIL002W-A	350285	+	350600	350509
5138	chrIX	YIL001W	353881	+	355548	354077
5139	chrIX	YIR007W	370704	+	373080	370856
5140	chrIX	YIR014W	381070	+	381814	381273
5141	chrIX	YIR016W	382628	+	383509	382802
5142	chrIX	YIR021W-A	398514	+	398726	398668
5143	chrIX	YIR035C	421810	-	420960	421641
5144	chrIX	YIR036C	422891	-	422018	422666
5145	chrIX	YIR042C	436053	-	435192	435846
5146	chrX	YJL225C	6545	-	390	6323
5147	chrX	YJL218W	21956	+	22715	22087
5148	chrX	YJL206C	49940	-	47589	49882
5149	chrX	YJL193W	71368	+	72699	71566
5150	chrX	YJL185C	82976	-	81922	82813
5151	chrX	YJL181W	85638	+	87579	85847
5152	chrX	YJL163C	113333	-	111606	113195
5153	chrX	YJL160C	119132	-	117843	119059
5154	chrX	YJL144W	146326	+	146901	146496
5155	chrX	YJL133C-A	159876	-	159455	159627
5156	chrX	YJL132W	161914	+	164325	162123
5157	chrX	YJL127C-B	181808	-	181289	181598
5158	chrX	YJL107C	220136	-	218853	219928
5159	chrX	YJL103C	231051	-	228823	230877
5160	chrX	YJL070C	310649	-	307897	310485
5161	chrX	YJL055W	333343	+	334163	333552
5162	chrX	YJL049W	345946	+	347402	346161
5163	chrX	YJL047C-A	349367	-	348694	349192
5164	chrX	YJL043W	359997	+	360903	360146
5165	chrX	YJL027C	392249	-	391833	392087
5166	chrX	YJL016W	405314	+	407414	405553
5167	chrX	YJR003C	442548	-	440907	442355
5168	chrX	YJR005C-A	448930	-	448477	448794
5169	chrX	YJR008W	452317	+	453660	452495
5170	chrX	YJR011C	459471	-	458555	459255
5171	chrX	YJR012C	460213	-	459665	459998
5172	chrX	YJR015W	462715	+	464387	462884
5173	chrX	YJR030C	486252	-	483811	486095
5174	chrX	YJR039W	503944	+	507347	504137
5175	chrX	YJR054W	535928	+	537894	536175
5176	chrX	YJR056C	542699	-	541668	542469
5177	chrX	YJR061W	550511	+	553466	550432
5178	chrX	YJR079W	580205	+	581239	580545
5179	chrX	YJR085C	585450	-	585025	585248
5180	chrX	YJR098C	615253	-	613011	615021
5181	chrX	YJR107W	627340	+	628414	627348
5182	chrX	YJR111C	636830	-	635746	636614
5183	chrX	YJR112W-A	637753	+	638261	638018
5184	chrX	YJR115W	639771	+	640744	640196
5185	chrX	YJR116W	640641	+	641815	640859
5186	chrX	YJR124C	654277	-	652697	654021
5187	chrX	YJR129C	665065	-	663680	664835
5188	chrX	YJR141W	695873	+	697021	696120
5189	chrX	YJR142W	697120	+	698274	697330
5190	chrX	YJR149W	707160	+	708411	707393
5191	chrX	YJR151W-A	717580	+	717630	717943
5192	chrX	YJR154W	725577	+	726824	725778
5193	chrXI	YKL187C	91188	-	89129	90955
5194	chrXI	YKL183C-A	98607	-	98395	98914
5195	chrXI	YKL162C	148922	-	147489	148726
5196	chrXI	YKL151C	165996	-	164812	165767
5197	chrXI	YKL133C	193098	-	191516	192888
5198	chrXI	YKL121W	213927	+	216820	214127
5199	chrXI	YKL106C-A	237262	-	237147	237053
5200	chrXI	YKL105C	242782	-	238953	242535
5201	chrXI	YKL100C	255467	-	253456	255269
5202	chrXI	YKL077W	291401	+	292833	291574
5203	chrXI	YKL075C	294393	-	292697	294197
5204	chrXI	YKL071W	305114	+	305957	305127
5205	chrXI	YKL068W-A	309161	+	309776	309329
5206	chrXI	YKL065W-A	315989	+	316443	316212
5207	chrXI	YKL063C	321675	-	320844	321460
5208	chrXI	YKL061W	325751	+	326400	326032
5209	chrXI	YKL047W	349432	+	351210	349637
5210	chrXI	YKL033W-A	374429	+	375285	374612
5211	chrXI	YKL023C-A	393365	-	393146	393200
5212	chrXI	YKL023W	393689	+	394707	393927
5213	chrXI	YKL018C-A	403920	-	403517	403687
5214	chrXI	YKR005C	450167	-	448295	450042
5215	chrXI	YKR011C	462804	-	461524	462588
5216	chrXI	YKR015C	468667	-	466961	468562
5217	chrXI	YKR017C	473456	-	471489	473259
5218	chrXI	YKR018C	475928	-	473570	475706
5219	chrXI	YKR023W	483371	+	485070	483573
5220	chrXI	YKR041W	518192	+	518950	518473
5221	chrXI	YKR045C	523997	-	523297	523769
5222	chrXI	YKR051W	530819	+	532292	531030
5223	chrXI	YKR070W	573567	+	574762	573793
5224	chrXI	YKR075C	580793	-	579704	580728
5225	chrXI	YKR105C	660464	-	658716	660384
5226	chrXI	YKR106W	661442	+	663289	661503
5227	chrXII	YLL067C	5225	-	406	5041
5228	chrXII	YLL066C	10752	-	6043	10578
5229	chrXII	YLL058W	23476	+	25380	23649
5230	chrXII	YLL056C	28047	-	27288	28258
5231	chrXII	YLL054C	35255	-	32313	35033
5232	chrXII	YLL053C	35961	-	35406	36069
5233	chrXII	YLL007C	136375	-	134124	136161
5234	chrXII	YLR001C	154008	-	151333	153763
5235	chrXII	YLR003C	157748	-	156770	157553
5236	chrXII	YLR012C	170281	-	169982	170176
5237	chrXII	YLR030W	203290	+	204081	203151
5238	chrXII	YLR036C	222185	-	221353	221923
5239	chrXII	YLR040C	229715	-	228776	229501
5240	chrXII	YLR042C	230532	-	229860	230374
5241	chrXII	YLR046C	238981	-	237965	238835
5242	chrXII	YLR049C	245363	-	243739	245151
5243	chrXII	YLR050C	246083	-	245482	245924
5244	chrXII	YLR053C	248426	-	248100	248379
5245	chrXII	YLR057W	255241	+	257941	255462
5246	chrXII	YLR063W	264233	+	265618	264415
5247	chrXII	YLR065C	266950	-	266261	266722
5248	chrXII	YLR072W	278842	+	280996	279059
5249	chrXII	YLR089C	320236	-	318163	320020
5250	chrXII	YLR099W-A	341291	+	341647	341514
5251	chrXII	YLR104W	346545	+	347041	346760
5252	chrXII	YLR108C	368184	-	366525	368007
5253	chrXII	YLR125W	393484	+	393894	393630
5254	chrXII	YLR126C	395599	-	394693	395385
5255	chrXII	YLR132C	408240	-	407171	407990
5256	chrXII	YLR137W	416988	+	418151	417220
5257	chrXII	YLR143W	427318	+	429701	427519
5258	chrXII	YLR146W-A	433870	+	434118	434100
5259	chrXII	YLR149C	439823	-	437631	439678
5260	chrXII	YLR152C	444835	-	442770	444616
5261	chrXII	YLR173W	502340	+	504611	502561
5262	chrXII	YLR177W	510887	+	513014	511259
5263	chrXII	YLR187W	524832	+	528102	524860
5264	chrXII	YLR194C	541587	-	540744	541585
5265	chrXII	YLR211C	564581	-	563431	564389
5266	chrXII	YLR224W	586174	+	587658	586549
5267	chrXII	YLR225C	588986	-	587565	588772
5268	chrXII	YLR241W	620435	+	622975	620621
5269	chrXII	YLR243W	624143	+	625173	624372
5270	chrXII	YLR253W	642540	+	644428	642775
5271	chrXII	YLR257W	658622	+	659887	658724
5272	chrXII	YLR264C-A	673944	-	673828	673732
5273	chrXII	YLR267W	678212	+	679924	678312
5274	chrXII	YLR271W	682599	+	683677	682628
5275	chrXII	YLR278C	704329	-	699948	703909
5276	chrXII	YLR283W	705150	+	706181	705364
5277	chrXII	YLR285C-A	708338	-	708168	708065
5278	chrXII	YLR287C	712128	-	710763	711917
5279	chrXII	YLR290C	717992	-	717018	717780
5280	chrXII	YLR297W	723736	+	724722	724022
5281	chrXII	YLR301W	730779	+	731687	731010
5282	chrXII	YLR307C-A	747111	-	746848	747338
5283	chrXII	YLR312C	758833	-	757637	758769
5284	chrXII	YLR326W	782088	+	783024	782234
5285	chrXII	YLR345W	820448	+	822123	820625
5286	chrXII	YLR346C	822644	-	822134	822562
5287	chrXII	YLR352W	830977	+	833640	831118
5288	chrXII	YLR361C-A	849702	-	849214	849479
5289	chrXII	YLR363W-A	853451	+	853884	853624
5290	chrXII	YLR406C-A	932475	-	932206	932342
5291	chrXII	YLR407W	932723	+	933878	932965
5292	chrXII	YLR408C	934236	-	933799	934030
5293	chrXII	YLR412C-A	950658	-	950267	950322
5294	chrXII	YLR413W	951109	+	953333	951163
5295	chrXII	YLR414C	954274	-	953228	954062
5296	chrXII	YLR415C	954597	-	954259	954565
5297	chrXII	YLR419W	958367	+	962786	958575
5298	chrXII	YLR422W	965782	+	971894	966003
5299	chrXII	YLR426W	987039	+	988178	987279
5300	chrXII	YLR445W	1024189	+	1024837	1024419
5301	chrXII	YLR446W	1025144	+	1026796	1025340
5302	chrXII	YLR454W	1043859	+	1051960	1044104
5303	chrXII	YLR455W	1053396	+	1054916	1053599
5304	chrXII	YLR456W	1055058	+	1055828	1055280
5305	chrXII	YLR460C	1061082	-	1059681	1060870
5306	chrXII	YLR462W	1065571	+	1066712	1065806
5307	chrXIII	YML133C	5093	-	384	4919
5308	chrXIII	YML131W	10164	+	11484	10309
5309	chrXIII	YML119W	30518	+	31744	30720
5310	chrXIII	YML108W	54772	+	55310	54963
5311	chrXIII	YML096W	79885	+	81543	80114
5312	chrXIII	YML083C	101050	-	99794	101145
5313	chrXIII	YML082W	101807	+	103871	102041
5314	chrXIII	YML081W	104634	+	108616	104868
5315	chrXIII	YML079W	110238	+	110921	110445
5316	chrXIII	YML053C	169843	-	168955	169608
